Datetime,Tweet Id,Tweet,Username,Language,Sentiment
2022-12-26 08:36:33+00:00,1.60729E+18,Penelitian Ungkap Ekonomi Dunia Bakal Resesi Tahun 2023 https://t.co/Pq4PSQLXW8 https://t.co/p0W0GvC527,bisnisindo_id,in,Negative
2022-12-26 07:50:02+00:00,1.60728E+18,"Resesi Global Mengancam, Ekonomi Indonesia Bakal Lesu 9 Bulan di 2023 https://t.co/1EWDDVpL7s",liputan6dotcom,in,Negative
2022-12-26 07:43:42+00:00,1.60728E+18,Awas! Resesi 2023 Berdampak Pada Masyarakat Menengah ke Bawah #resesi #ekonomi #keuangan #fyp #fypシ #news #indopos https://t.co/o5qyV71gx7,indopos_id,in,Negative
2022-12-26 06:32:51+00:00,1.60726E+18,Bayang2 resesi dan perlambatan ekonomi di tahun 2023 https://t.co/krklA5aBUd,RIKOPEDIA2008,in,Negative
2022-12-26 06:11:31+00:00,1.60726E+18,"Kondisi Ekonomi RI Stabil, Siap Hadapi Resesi 2023. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/NJ3d9Y4q68",majunusantaraku,in,Positive
2022-12-26 06:06:04+00:00,1.60726E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023 #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/xfokc8VODF",fikri_rasyid33,in,Positive
2022-12-26 05:50:41+00:00,1.60725E+18,"Tahun 2022 akan berakhir beberapa hari lagi. Jika kamu dapat kembali ke masa lalu, apa yang akan kamu katakan pada dirimu yang lebih muda?

#2023goals #2023ready #2022year #resesi #resesi2023 #ResesiDunia #resesiglobal #resesiekonomi #resesiindonesia #resesiekonomi2023 https://t.co/S0mgpGHXcR",rizalconsulting,in,Neutral
2022-12-26 05:48:42+00:00,1.60725E+18,"Tahun 2023 akan datang dengan beberapa tantangan termasuk resesi. Hal ini akan memengaruhi potensi ekonomi global termasuk Indonesia. Pun termasuk pada tingkat inflasi yang tinggi dan mengubah pola konsumsi masyarakat Indonesia

#MedcomID 

https://t.co/Znhfq3Vokd",medcom_id,in,Neutral
2022-12-26 05:32:27+00:00,1.60725E+18,"Presiden Jokowi pastikan kondisi ekonomi RI stabil dan siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/e0ihAGYgCE",gerbang_utama,in,Positive
2022-12-26 04:31:57+00:00,1.60723E+18,"Koordinasi Peresmian Masjid Raya Al-Jabbar, penandatanganan Nota Kesepakatan Vokasi Industri, menjadi pengisi acara pada program Brukbrak TVRI dengan tema strategi Pemprov Jabar Hadapi Ancaman Resesi Ekonomi 2023, pembacaan nominasi KIJB 2022,

Semangat selalu 😉 https://t.co/1mIzV0Q5tC",indagjabar,in,Positive
2022-12-26 03:56:44+00:00,1.60722E+18,"Mengutip berbagai sumber, berikut fakta terkait Indonesia terhindar dari resesi ekonomi 2023.",sariagri_id,in,Positive
2022-12-26 03:56:43+00:00,1.60722E+18,"Negara-negara maju seperti Amerika Serikat (AS) dan Inggris diperkirakan akan mengalami perlambatan ekonomi pada 2023. Namun negara Asia Pasifik khususnya Indonesia, diperkirakan akan tetap kuat di tengah badai resesi.",sariagri_id,in,Positive
2022-12-26 03:56:41+00:00,1.60722E+18,"Banyak pakar ekonomi dan analis memperingatkan bahwa dunia akan menghadapi resesi ekonomi pada 2023. Saat ini, berbagai negara juga tengah banting tulang menghadapi inflasi akibat berbagai faktor, seperti pandemi COVID-19 hingga invasi Rusia ke Ukraina. https://t.co/z923HhmAHf",sariagri_id,in,Negative
2022-12-26 01:25:00+00:00,1.60719E+18,Ini Kekuatan Ekonomi Indonesia di Tengah Ancaman Resesi 2023 #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/86Nt3Svdrr,okezonenews,in,Positive
2022-12-25 18:39:25+00:00,1.60708E+18,Ngerti maksudnya ngomongin jepang jg kreditor dan istilahnya minjem dr rakyatnya sendiri. Cuma ekonomi jepang rentan bgt sama pengaruh luar contoh perdagangan dan (katanya) resesi dunia 2023. Yg ada kalo ga segera primary balance mengulang lagi tahun 2009 mantaplah tu bangkroot,nan100321,in,Negative
2022-12-25 14:40:33+00:00,1.60702E+18,@Hilmi28 Semoga th 2023 secara ekonomi keluarga lebih baik dari th 2022...walaupun dikatakan 2023 dimulainya Resesi Global Aamiin YRA,BudiSul27538925,in,Positive
2022-12-25 13:25:00+00:00,1.607E+18,"Kondisi Ekonomi RI Stabil, Siap Hadapi Resesi 2023.

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/Czwz1sKaWS",MobilalaNauw,in,Positive
2022-12-25 13:24:14+00:00,1.607E+18,"Benar, prediksi Resesi Ekonomi dimana-mana termasuk Indonesia tahun 2023 ternyata semacam ada kejutan berupa GPT

Tinggal dilihat ke depannya saja, apakah ukuran-ukuran parameter Resesi ekonomi bisa ""di-downgrade"" dengan GPT?

Selamat datang 2023, era dimulainya Ekonomi-AI",AhmedTsar,in,Negative
2022-12-25 12:33:09+00:00,1.60699E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/estfnmSNgU",MelatiZahR,in,Positive
2022-12-25 12:31:27+00:00,1.60699E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/2iOlEyCYT3",ErlitaZahrra,in,Positive
2022-12-25 11:14:26+00:00,1.60697E+18,"@myngsrn aku sih dah tiap hari mlarat jd ga pusinkkkk, coba deh kamu biasain tiap hari ekonomi sulit.

niscaya jika 2023 terjadi resesi km akan baik baik sajha.",OBARAMA_,in,Positive
2022-12-25 11:09:32+00:00,1.60697E+18,"Kondisi Ekonomi RI stabil, Siap Hadapi Resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/flDHbYDDXY",chelsia77194900,in,Positive
2022-12-25 10:56:34+00:00,1.60697E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/9YoyEmMxtC",faktasumut,in,Positive
2022-12-25 10:55:10+00:00,1.60697E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/eJ63tvpSG3",RidhoSapp,in,Positive
2022-12-25 10:45:42+00:00,1.60696E+18,"Kondisi Ekonomi RI Stabil, Siap Hadapi Resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/nLju3zaCfo",DaftarAkun17,in,Positive
2022-12-25 10:31:36+00:00,1.60696E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/cbaIyKkqwW",IndoMerdeka__,in,Positive
2022-12-25 10:09:51+00:00,1.60696E+18,"Kondisi Ekonomi RI stabil, siap hadapi resesi 2023. Kami hadir mendukung ❤️

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/3bGvkdgzlx",Lesli89280941,in,Positive
2022-12-25 10:07:03+00:00,1.60695E+18,"Kondisi Ekonomi RI stabil, siap hadapi resesi 2023. Kami hadir mendukung ❤️

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/1l53uefpy1",Kaitlyn53504017,in,Positive
2022-12-25 08:35:07+00:00,1.60693E+18,"Kondisi Ekonomi RI Stabil, Siap Hadapi Resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/CBow41vRhW",jagabayakuat,in,Positive
2022-12-25 08:24:23+00:00,1.60693E+18,"Ekonomi indonesia stabil siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/tOzg0QPP1n",kudanil890,in,Positive
2022-12-25 08:00:33+00:00,1.60692E+18,"kondisi ekonomi RI Stabil siap hadapi resesi 2023 #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/DivV3a83WL",WawanHooper,in,Positive
2022-12-25 07:59:09+00:00,1.60692E+18,"kondisi ekonomi RI Stabil siap hadapi resesi 2023 #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/kRvu8Kg5B0",wiggins_eko,in,Positive
2022-12-25 07:57:08+00:00,1.60692E+18,"kondisi ekonomi RI Stabil siap hadapi resesi 2023 #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/v0JYMnVyWv",BagasShepard,in,Positive
2022-12-25 07:52:54+00:00,1.60692E+18,"Kondisi Ekonomi RI tetap stabil dan siap Hadapi Resesi 2023 ! MAJU TERUS ! #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/0ZZmV65L7X",AntitesiZt,in,Positive
2022-12-25 07:42:09+00:00,1.60692E+18,"kabar gembira, Kondisi ekonomi RI dipastikan stabil dan siap hadapi resesi 2023 #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/qS1S51qH4Q",dinosartos,in,Positive
2022-12-25 07:37:25+00:00,1.60692E+18,"Kondisi ekonomi Indonesia stabil siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/MkHLqRuMqq",DipaDuaLima,in,Positive
2022-12-25 07:31:01+00:00,1.60692E+18,"KOndisi ekonomi RI stabil, siap hadapi Resesi 2023!
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/AqZkec9rE3",stephan_gin,in,Positive
2022-12-25 07:30:53+00:00,1.60692E+18,"Kondisi Ekonomi RI Stabil Siap Hadapi Resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/YvIqPfmZZU",DipaDuaLima,in,Positive
2022-12-25 07:29:52+00:00,1.60692E+18,"KOndisi ekonomi RI stabil, siap hadapi Resesi 2023!
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/00yTsJ4yOH",Omara99Daniel,in,Positive
2022-12-25 07:29:48+00:00,1.60692E+18,"Kondisi Ekonomi RI stabil, siap hadapi resesi 2023 https://t.co/UB9IV4TP76",wiggins_eko,in,Positive
2022-12-25 07:28:34+00:00,1.60691E+18,"KOndisi ekonomi RI stabil, siap hadapi Resesi 2023!
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/yZg26Os4nW",LisaAndMore,in,Positive
2022-12-25 07:19:07+00:00,1.60691E+18,"Kondisi Ekonomi RI Stabil, Siap Hadapi Resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/tW1HAznDTZ",wulandarisilvya,in,Positive
2022-12-25 07:17:51+00:00,1.60691E+18,"Kondisi Ekonomi RI Stabil !! SIAP HADAPI RESESI 2023 ! #IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/jdNw0RF8jm",markuizm,in,Positive
2022-12-25 07:17:32+00:00,1.60691E+18,"Kondisi ekonomi Indonesia stabil siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/6V9YdAOAvb",CristiHilma,in,Positive
2022-12-25 07:16:52+00:00,1.60691E+18,"Kondisi ekonomi RI dipastikan stabil dan siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/zD2yBp3cT8",reginanaung,in,Positive
2022-12-25 07:13:34+00:00,1.60691E+18,"Kondisi ekonomi RI Stabil, Siap hadapi Resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/uExa58p7Y4",patricia_yugho,in,Positive
2022-12-25 07:12:46+00:00,1.60691E+18,"Kondisi Ekonomi RI Stabil Siap Hadapi Resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/yHofESvtX4",Ashlee13387158,in,Positive
2022-12-25 07:02:10+00:00,1.60691E+18,"strategi presiden n kinerja para menteri sukses buat kondisi ekonomi RI stabil n siap hadapi resesi 2023, mantap #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/6cdTyY3d8l",Tessa63354929,in,Positive
2022-12-25 06:57:42+00:00,1.60691E+18,"KOndisi ekonomi RI stabil, siap hadapi resesi 2023.
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/kpkMPwiv5u",BerjuangBersam9,in,Positive
2022-12-25 06:49:15+00:00,1.6069E+18,"kondisi ekonomi RI stabil. Siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/hdnyp2rTAs",vherenpundoko,in,Positive
2022-12-25 06:48:10+00:00,1.6069E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/AJmu1l3xZU",nafisa_mia,in,Positive
2022-12-25 06:44:54+00:00,1.6069E+18,"Kondisi Ekonomi RI stabil, siap hadapi resesi 2023
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/TsdRIVJZgJ",DaniDoni__,in,Positive
2022-12-25 06:42:36+00:00,1.6069E+18,"Indonesia sudah siap hadapi resesi 2023, ini adalah kerja keras pemerintah untuk bangkitkan ekonomi Indonesia
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/W7dYqAGoAc",RasizSubekti,in,Positive
2022-12-25 06:40:22+00:00,1.6069E+18,"Indonesia sudah siap hadapi resesi 2023, ini adalah kerja keras pemerintah untuk bangkitkan ekonomi Indonesia
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/TfmtAjJbtt",DipaDuaLima,in,Positive
2022-12-25 06:38:52+00:00,1.6069E+18,"Indonesia sudah siap hadapi resesi 2023, ini adalah kerja keras pemerintah untuk bangkitkan ekonomi Indonesia
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/yIeH1YKHPe",Ranger_pink21,in,Positive
2022-12-25 06:33:06+00:00,1.6069E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/uwoEf9DV2w",AnissaBilla7,in,Positive
2022-12-25 06:31:55+00:00,1.6069E+18,"Kondisi ekonomi RI stabil, siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/AHwdmn2rzs",Sinta_dew3,in,Positive
2022-12-25 05:57:05+00:00,1.60689E+18,KONDISI EKONOMI RI STABIL DAN SIAP HADAPI RESESI 2023 #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/vmnNjdiAh8,OrinaTengo,in,Positive
2022-12-25 05:53:55+00:00,1.60689E+18,"Indonesia sudah siap hadapi resesi 2023, ini adalah kerja keras pemerintah untuk bangkitkan ekonomi Indonesia
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/hbxGYjER8j",maryshelparaiso,in,Positive
2022-12-25 05:42:35+00:00,1.60689E+18,"Kondisi ekonomi RI dipastikan stabil dan siap hadapi resesi 2023

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/J9VfCtfV4A",RasizSubekti,in,Positive
2022-12-25 05:10:53+00:00,1.60688E+18,"Kondisi Ekonomi Indonesia stabil, Siap hadapi resesi 2023
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/wMpde4jWPX",LodohNona,in,Positive
2022-12-24 14:05:16+00:00,1.60665E+18,@dalunathe syarat dm-an sama aku tuh harus topik yang berat ya. kamu bisa drop topik tentang resesi ekonomi 2023,adettos,in,Neutral
2022-12-24 12:12:02+00:00,1.60662E+18,Strategi bisnis Niagahoster antisipasi resesi ekonomi global 2023 - https://t.co/jRPeXSC5aA https://t.co/5LO3CU9CmR,InfoKomputer,in,Positive
2022-12-24 10:29:18+00:00,1.6066E+18,"Gua jadi curiga, 2023 Resesi itu adalah fenomena ekonomi atau justru by design yah ? 
banyak sekali layoff sekarang ini, apakah ini semua rencana mereka supaya Resesi itu terjadi ? 
#layoff @ecommurz",kopianan_,in,Negative
2022-12-23 22:54:32+00:00,1.60642E+18,@hipohan @jokowi Klu 2023 resesi. Rencana mrka gagal. Sebab byk masalah. Pak lurah bisa d turunkan. Krn ekonomi meroket k bwh,zhebuc1,in,Negative
2022-12-23 09:44:03+00:00,1.60622E+18,"Hadapi Resesi, Sultan Minta Pemerintah Siapkan Paket kebijakan Ekonomi 2023 https://t.co/XVLOXBz8Ji",abadikinicom,in,Positive
2022-12-23 06:50:20+00:00,1.60618E+18,"Hadapi Resesi, Sultan Minta Pemerintah Siapkan Paket kebijakan Ekonomi 2023
.
.
#dpdri

Selengkapnya: 

Instagram
https://t.co/91qBFkw0Uo

Facebook
https://t.co/mEvrt7t9Bm https://t.co/2KJxBp6bZD",DPDRI,in,Positive
2022-12-23 05:36:41+00:00,1.60616E+18,"Harapannya, melalui KUR Klaster pada Program Jejak Kopi Khatulistiwa BNI dapat lebih meningkatkan kesejahteraan petani, mendukung ekonomi hijau serta memperkuat akselerasi pertumbuhan perekonomian nasional di tengah resesi global 2023.",BNI,in,Positive
2022-12-23 03:20:19+00:00,1.60613E+18,"Hadapi Resesi 2023, Sultan Dorong Pemerintah Siapkan Paket kebijakan Ekonomi   https://t.co/WxQtwZSE0M",officialliputan,in,Positive
2022-12-23 02:00:04+00:00,1.60611E+18,Sultan Minta Pemerintah Siapkan Paket kebijakan untuk Hadapi Ancaman Resesi Ekonomi Glonal 2023 #resesiekonomiglobal https://t.co/MpD5cJmn28,jpnncom,in,Positive
2022-12-23 01:24:52+00:00,1.6061E+18,Ekonomi Cina akan pulih bila dapat mengatasi berbagai rintangan. Dampaknya bagi ekonomi Indonesia di tengah resesi global 2023. #KoranTempo https://t.co/2vvkZOZBun,korantempo,in,Positive
2022-12-23 00:28:42+00:00,1.60608E+18,"Bisnis anti resesi ekonomi dunia 2023
Ayo join sekarang, tentukan pilihan bergabung peluang sukses ada pada Anda.

https://t.co/pA8NKdjj8l https://t.co/Ab5OfuBomp",DediJayadi6,in,Positive
2022-12-22 15:41:02+00:00,1.60595E+18,Ancaman Resesi Ekonomi 2023 dan Cara Menghadapinya https://t.co/lTOQsOJGh5,redaksibaru,in,Positive
2022-12-22 12:34:14+00:00,1.6059E+18,"https://t.co/OPnqh4Yna8

Meski ancaman resesi global menghantui, ekonomi Indonesia optimis masih bisa tumbuh pada tahun 2023 mendatang.",GoodStatsid,in,Positive
2022-12-22 12:01:46+00:00,1.6059E+18,"IniMagelangKu: RT @BorobudurNews_: DPRD Kabupaten Magelang Dorong Pemkab Perkuat Ekonomi Mikro Antisipasi Resesi 2023

https://t.co/l24SUpG1i7 https://t.co/2jHQCxJJ2Z",MagelangFair,in,Positive
2022-12-22 07:10:45+00:00,1.60582E+18,"#SobatRupiah, perekonomian global menurun disertai dengan ketidakpastian yang masih tinggi. Pertumbuhan ekonomi global 2023 masih melambat sebagaimana prakiraan, dengan risiko resesi yang tinggi di beberapa negara, termasuk Amerika Serikat (AS) dan Eropa.  #RDGBI",bank_indonesia,in,Negative
2022-12-22 06:48:02+00:00,1.60582E+18,Ketua Banggar DPR RI Yakin Ekonomi RI Tangguh Hadapi Potensi Resesi 2023 https://t.co/ssFt9mx6DK,KompasEkonomi,in,Positive
2022-12-22 02:00:06+00:00,1.60574E+18,Ancaman Resesi Ekonomi 2023 dan Cara Menghadapinya https://t.co/yPppejclkI,redaksibaru,in,Positive
2022-12-22 00:06:34+00:00,1.60572E+18,Perkuat Ekonomi Mikro Antisipasi Resesi 2023 https://t.co/24TuPi5zCx #beritajogja #jogja #jogjaistimewa https://t.co/EQXKRrnhPb,Harian_Jogja,in,Positive
2022-12-21 22:41:36+00:00,1.6057E+18,"Menghadapi tahun 2023 yang diprediksi resesi ekonomi global, salah satu upaya pencegahan adalah mengurangi utang, syukur² tidak punya utang (Rp.0,-).
Semoga kita diberi Allah SWT rizki yang barokah dengan peduli kepada sesama.
#resesiekonomiglobal2023",takarihariyanto,in,Positive
