Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes,Tweet_clean,Tweet_preprocessed,Clean_Sentence
2022-12-29 04:46:59+00:00,1608323672867213312,"[HASIL KAJIAN KASTRA]

Hasil Kajian FDI (Forum Diskusi Industri) dengan tema
""Skenario Perekonomian dalam Rangka Mitigasi Resesi Ekonomi 2023""

Hasil kajian Forum Diskusi Industri dapat di akses melalui
link berikut:
https://t.co/limCzb1nt2 https://t.co/UijpXvRMRN",hmti_ftuh,in,"[CASTRAGE STUDY RESULTS]

FDI Study Results (Industrial Discussion Forum) with themes
""Economic Scenarios in the Context of 2023 Economic Recession Mitigation""

The results of the Industrial Discussion Forum study can be accessed via
following link:
https://t.co/limCzb1nt2 https://t.co/UijpXvRMRN",Negative,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.4215}",hasil kajian kastra hasil kajian fdi forum diskusi industri dengan tema skenario perekonomian dalam rangka mitigasi resesi ekonomi hasil kajian forum diskusi industri dapat di akses melalui link berikut,"['hasil', 'kaji', 'kastra', 'hasil', 'kaji', 'fdi', 'forum', 'diskusi', 'industri', 'tema', 'skenario', 'ekonomi', 'rangka', 'mitigasi', 'resesi', 'ekonomi', 'hasil', 'kaji', 'forum', 'diskusi', 'industri', 'akses', 'link']",hasil kaji kastra hasil kaji fdi forum diskusi industri tema skenario ekonomi rangka mitigasi resesi ekonomi hasil kaji forum diskusi industri akses link
2022-12-29 02:43:50+00:00,1608292679195967489,"Masik mau ribut?

Hambok mikir gess, 2023 suda di depan mata yg katanya bakal ada anceman resesi ekonomi, mosok mau gtu terus?",degreatiskandar,in,"Still want to make a fuss?
Hanbok is thinking about games, 2023 is just around the corner, which is said to be the threat of an economic recession, will it continue like that?",Negative,"{'neg': 0.167, 'neu': 0.737, 'pos': 0.097, 'compound': -0.5803}",masik mau ribut hambok mikir ges suda di depan mata yg katanya bakal ada anceman resesi ekonomi mosok mau gtu terus,"['masik', 'ribut', 'hambok', 'mikir', 'ges', 'suda', 'mata', 'anceman', 'resesi', 'ekonomi', 'mosok', 'gtu']",masik ribut hambok mikir ges suda mata anceman resesi ekonomi mosok gtu
2022-12-29 02:24:42+00:00,1608287867876302850,"Erick Thohir
Yakin 2023 Ekonomi Indonesia Tetap Cerah
Hadapi resesi perekonomian Indonesia diyakini @erickthohir akan tetap tumbuh lima persen
#indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia #bumn  #erthoforwapres  #erickthohirwapres #erickthohirsolusirakyat https://t.co/eEvhlN1rAy",merryround3,in,"Erick Thohir
Confident that 2023 Indonesia's economy will remain bright
Facing a recession, @erickthohir believes that Indonesia's economy will continue to grow by five percent
#indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia #bumn #erthoforwapres #erickthohirwapres #erickthohir Solusirakyat https://t.co/eEvhlN1rAy",Positive,"{'neg': 0.068, 'neu': 0.782, 'pos': 0.149, 'compound': 0.5106}",erick thohir yakin ekonomi indonesia tetap cerah hadapi resesi perekonomian indonesia diyakini akan tetap tumbuh lima persen,"['ekonomi', 'indonesia', 'cerah', 'hadap', 'resesi', 'ekonomi', 'indonesia', 'yakin', 'tumbuh', 'persen']",ekonomi indonesia cerah hadap resesi ekonomi indonesia yakin tumbuh persen
2022-12-29 02:18:41+00:00,1608286351522418688,"Masmen BUMN Erick Thohir menegaskan kita tidak perlu takut menghadapi resesi global
yang diperlukan adalah gotong royong dan mengurangi kebutuhan konsumtif yang bukan primer

Insya Allah di tahun 2023 ekonomi nasional tetap tumbuh positif 
@erickthohir 
#BangkitBersamaET https://t.co/YDs5zKu79S",DM_N4BYL,in,"BUMN Minister Erick Thohir emphasized that we do not need to be afraid of facing a global recession
What is needed is mutual cooperation and reducing non-primary consumptive needs

God willing, in 2023 the national economy will continue to grow positively
@erickthohir
#RiseTogetherET https://t.co/YDs5zKu79S",Positive,"{'neg': 0.057, 'neu': 0.832, 'pos': 0.112, 'compound': 0.4019}",masmen badan usaha milik negara erick thohir menegaskan kita tidak perlu takut menghadapi resesi global yang diperlukan adalah gotong royong dan mengurangi kebutuhan konsumtif yang bukan primer insya alah di tahun ekonomi nasional tetap tumbuh positif,"['masmen', 'badan', 'usaha', 'milik', 'negara', 'takut', 'hadap', 'resesi', 'global', 'gotong', 'royong', 'kurang', 'butuh', 'konsumtif', 'primer', 'insya', 'alah', 'ekonomi', 'nasional', 'tumbuh', 'positif']",masmen badan usaha milik negara takut hadap resesi global gotong royong kurang butuh konsumtif primer insya alah ekonomi nasional tumbuh positif
2022-12-28 16:16:33+00:00,1608134820827394048,"Ya, masalah 'ekonomi skala mikro' ini memberi diri untuk mengevaluasi diri dari sudut pandang 'uang'.

Terima kasih untuk pelajaran baiknya 2022. Dan masih akan lebih meng-'ikat pinggang' pengeluaran untuk bertahan di resesi 2023 &amp; 'black swan' lain di tahun depan.",runic0dds,in,"Yes, these 'micro-scale economic' problems lend themselves to evaluating oneself from a 'money' point of view.

Thank you for the good lessons for 2022. And there will still be more 'belt' in spending to survive the 2023 recession & another 'black swan' next year.",Positive,"{'neg': 0.105, 'neu': 0.741, 'pos': 0.154, 'compound': 0.3818}",ya masalah ekonomi skala mikro ini memberi diri untuk mengevaluasi diri dari sudut pandang uang terima kasih untuk pelajaran baiknya dan masih akan lebih mengikat pingang pengeluaran untuk bertahan di resesi amp black swan lain di tahun depan,"['ekonomi', 'skala', 'mikro', 'evaluasi', 'sudut', 'pandang', 'uang', 'terima', 'kasih', 'ajar', 'baik', 'ikat', 'pingang', 'keluar', 'tahan', 'resesi', 'black', 'swan']",ekonomi skala mikro evaluasi sudut pandang uang terima kasih ajar baik ikat pingang keluar tahan resesi black swan
2022-12-28 16:09:59+00:00,1608133166631649280,"Ramalan Resesi Ekonomi 2023 Versi Bank Dunia, ADB, hingga IMF https://t.co/W5dY8CtUxQ",turius_w,in,"2023 Economic Recession Prediction Version of the World Bank, ADB, and IMF https://t.co/W5dY8CtUxQ",Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",ramalan resesi ekonomi versi bank dunia adb hinga imf,"['ramal', 'resesi', 'ekonomi', 'versi', 'bank', 'dunia', 'hinga', 'imf']",ramal resesi ekonomi versi bank dunia hinga imf
2022-12-28 13:50:03+00:00,1608097950869393408,Refleksi UMKM di Tahun 2022 dan Outlook Tahun 2023 (Resesi Ekonomi Dunia) https://t.co/zpzzU9qjJz lewat @SUMATERA POST,sumatera_post,in,Reflections on MSMEs in 2022 and Outlook for 2023 (World Economic Recession) https://t.co/zpzzU9qjJz via @SUMATERA POST,Negative,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4215}",refleksi usaha mikro kecil menengah di tahun dan outlok tahun resesi ekonomi dunia lewat post,"['refleksi', 'usaha', 'mikro', 'tengah', 'outlok', 'resesi', 'ekonomi', 'dunia', 'post']",refleksi usaha mikro tengah outlok resesi ekonomi dunia post
2022-12-28 12:07:34+00:00,1608072160903593984,"Tahun 2023 tepat di depan mata. Tahun tersebut konon diproyeksikan menjadi tahun yang penuh keriuhan. Bukan saja karena resesi ekonomi yang sedang menghantui, gelagak politik akbar juga diperkirakan akan terjadi.

Ulasan Muh. Akbar:
https://t.co/JHgFSCsvlU",omongomongcom,in,"2023 is right before our eyes. This year is said to be projected to be a year full of excitement. Not only is the economic recession currently haunting, major political upheavals are also expected to occur.

Muh's review. Akbar:
https://t.co/JHgFSCsvlU",Negative,"{'neg': 0.109, 'neu': 0.82, 'pos': 0.071, 'compound': -0.1779}",tahun tepat di depan mata tahun tersebut konon diproyeksikan menjadi tahun yang penuh keriuhan bukan saja karena resesi ekonomi yang sedang menghantui gelagak politik akbar juga diperkirakan akan terjadi ulasan muh akbar,"['mata', 'konon', 'proyeksi', 'penuh', 'riuh', 'resesi', 'ekonomi', 'hantu', 'gagak', 'politik', 'akbar', 'ulas', 'muh', 'akbar']",mata konon proyeksi penuh riuh resesi ekonomi hantu gagak politik akbar ulas muh akbar
2022-12-28 11:21:46+00:00,1608060634914254853,"2023 sudah didepan mata, yuk belanja biar resesi semakin jauh! 

Ekonomi Indonesia diprediksi akan terus tumbuh di tahun depan, jadi enaknya investasi apa? Properti masih menjadi salah satu investasi yang menjanjikan, bahkan permintaan properti di Indonesia mengalami kenaikan. https://t.co/BxX8l5cCWy",Metland_id,in,"2023 is in sight, let's shop so that the recession gets further away!

The Indonesian economy is predicted to continue to grow next year, so what is the best investment? Property is still a promising investment, in fact demand for property in Indonesia has increased. https://t.co/BxX8l5cCWy",Positive,"{'neg': 0.083, 'neu': 0.747, 'pos': 0.169, 'compound': 0.6935}",sudah didepan mata yuk belanja biar resesi semakin jauh ekonomi indonesia diprediksi akan terus tumbuh di tahun depan jadi enaknya investasi apa properti masih menjadi salah satu investasi yang menjanjikan bahkan permintan properti di indonesia mengalami kenaikan,"['depan', 'mata', 'yuk', 'belanja', 'resesi', 'ekonomi', 'indonesia', 'prediksi', 'tumbuh', 'enak', 'investasi', 'properti', 'salah', 'investasi', 'janji', 'permintan', 'properti', 'indonesia', 'alami', 'naik']",depan mata yuk belanja resesi ekonomi indonesia prediksi tumbuh enak investasi properti salah investasi janji permintan properti indonesia alami naik
2022-12-28 09:26:21+00:00,1608031589140926464,"Refleksi UMKM di Tahun 2022 dan Outlook Tahun 2023, Resesi Ekonomi Dunia https://t.co/3oSYnCBzkX",JakartaNewsID1,in,"Reflections on MSMEs in 2022 and Outlook for 2023, World Economic Recession https://t.co/3oSYnCBzkX",Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}",refleksi usaha mikro kecil menengah di tahun dan outlok tahun resesi ekonomi dunia,"['refleksi', 'usaha', 'mikro', 'tengah', 'outlok', 'resesi', 'ekonomi', 'dunia']",refleksi usaha mikro tengah outlok resesi ekonomi dunia
2022-12-28 08:56:06+00:00,1608023978089803776,"""Saya optimis kita mampu menghadapi ancaman ekonomi global, dan mengajak seluruh masyarakat agar positif dalam memandang ancaman ekonomi global sebagai tantangan untuk terus meningkatkan ekonomi,"" ujar Gus Muhaimin

#gaspoll #GusMuhaiminAsikPoll #resesi #ekonomi #2023 https://t.co/lJoh0iyVzi",LamonganPkb,in,"""I am optimistic that we will be able to face global economic threats, and invite all people to be positive in viewing global economic threats as a challenge to continue to improve the economy,"" said Gus Muhaimin

#gaspoll #GusMuhaiminAsikPoll #recession #economy #2023 https://t.co/lJoh0iyVzi",Positive,"{'neg': 0.152, 'neu': 0.635, 'pos': 0.212, 'compound': 0.3182}",saya optimis kita mampu menghadapi ancaman ekonomi global dan mengajak seluruh masyarakat agar positif dalam memandang ancaman ekonomi global sebagai tantangan untuk terus meningkatkan ekonomi ujar gus muhaimin,"['optimis', 'hadap', 'ancam', 'ekonomi', 'global', 'ajak', 'masyarakat', 'positif', 'pandang', 'ancam', 'ekonomi', 'global', 'tantang', 'tingkat', 'ekonomi', 'gus', 'muhaimin']",optimis hadap ancam ekonomi global ajak masyarakat positif pandang ancam ekonomi global tantang tingkat ekonomi gus muhaimin
2022-12-28 08:31:23+00:00,1608017756284399618,"Resesi ekonomi berlaku juga di dunia gaib, banyak setan yg mulai hilang pekerjaan menjelang 2023.",madheong,in,"The economic recession is also happening in the magical world, many demons will start to lose their jobs by 2023.",Negative,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.6705}",resesi ekonomi berlaku juga di dunia gaib banyak setan yg mulai hilang pekerjan menjelang,"['resesi', 'ekonomi', 'laku', 'dunia', 'gaib', 'setan', 'hilang', 'pekerjan', 'jelang']",resesi ekonomi laku dunia gaib setan hilang pekerjan jelang
2022-12-28 08:26:02+00:00,1608016411506642944,Tips dari Ekonom agar Aman dari Ancaman Resesi Ekonomi 2023 #Ekonomi https://t.co/f3l5kV0qT5,jpnncom,in,Tips from Economists to be Safe from the Threat of Economic Recession 2023 #Economy https://t.co/f3l5kV0qT5,Negative,"{'neg': 0.294, 'neu': 0.569, 'pos': 0.137, 'compound': -0.5106}",tips dari ekonom agar aman dari ancaman resesi ekonomi,"['tips', 'ekonom', 'aman', 'ancam', 'resesi', 'ekonomi']",tips ekonom aman ancam resesi ekonomi
2022-12-28 08:21:26+00:00,1608015251127283713,"Menuju Tahun Baru 2023, persaingan ekonomi di dunia menunjukan masing masing negara berupaya untuk menghindari resesi. Ekonomi Indonesia mampu menyaingi dua negara maju yaitu Amerika dan China. UMKM menjadi salah satu faktor utama majunya ekonomi Indonesia. https://t.co/tTnF8OEmb7",JayaKatwang15,in,"Heading into the New Year 2023, economic competition in the world shows that each country is trying to avoid a recession. Indonesia's economy is able to compete with two developed countries, namely America and China. MSMEs are one of the main factors in the progress of the Indonesian economy. https://t.co/tTnF8OEmb7",Negative,"{'neg': 0.091, 'neu': 0.858, 'pos': 0.051, 'compound': -0.296}",menuju tahun baru persaingan ekonomi di dunia menunjukan masing masing negara berupaya untuk menghindari resesi ekonomi indonesia mampu menyaingi dua negara maju yaitu amerika dan china usaha mikro kecil menengah menjadi salah satu faktor utama majunya ekonomi indonesia,"['saing', 'ekonomi', 'dunia', 'tunjuk', 'negara', 'upaya', 'hindar', 'resesi', 'ekonomi', 'indonesia', 'saing', 'negara', 'maju', 'amerika', 'china', 'usaha', 'mikro', 'tengah', 'salah', 'faktor', 'utama', 'maju', 'ekonomi', 'indonesia']",saing ekonomi dunia tunjuk negara upaya hindar resesi ekonomi indonesia saing negara maju amerika china usaha mikro tengah salah faktor utama maju ekonomi indonesia
2022-12-28 08:02:20+00:00,1608010445071462400,"Pak Bahlil ni orangnya pede dan pengen banget memajukan ekonomi ind di thn 2023, jangan termakan isu2 resesi dan semacamnya. Beliau solutif dalam memajukan UMKM.

Langsung aja vote disini gapake lama: https://t.co/nHXwZDGHax…
#BahlilPaten",jeonalkaaa,in,"Mr. Bahlil is a confident person and really wants to advance the Indonesian economy in 2023, don't be fooled by issues of recession and the like. He is a solution in advancing MSMEs.

Just vote here, it doesn't take long: https://t.co/nHXwZDGHax…
#BahlilPatent",Positive,"{'neg': 0.056, 'neu': 0.74, 'pos': 0.204, 'compound': 0.7494}",pak bahlil ni orangnya pede dan pengen banget memajukan ekonomi ind di thn jangan termakan isu resesi dan semacamnya beliau solutif dalam memajukan usaha mikro kecil menengah langsung aja vote disini gapake lama,"['bahlil', 'ni', 'orang', 'pede', 'ken', 'banget', 'maju', 'ekonomi', 'ind', 'makan', 'isu', 'resesi', 'macam', 'beliau', 'solutif', 'maju', 'usaha', 'mikro', 'tengah', 'langsung', 'vote', 'gapake']",bahlil ni orang pede ken banget maju ekonomi ind makan isu resesi macam beliau solutif maju usaha mikro tengah langsung vote gapake
2022-12-28 06:30:29+00:00,1607987331587252225,Jokowi Kerja Nyata pastikan kondisi ekonomi RI stabil dan siap hadapi resesi 2023 #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/MFw630XLsk,HinataAgustus,in,Jokowi's Real Work ensures that Indonesia's economic condition is stable and ready to face the 2023 recession #JokowiPresidenku #PembangunanuntukPeople #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastructure https://t.co/MFw630XLsk,Positive,"{'neg': 0.098, 'neu': 0.737, 'pos': 0.165, 'compound': 0.2263}",jokowi kerja nyata pastikan kondisi ekonomi indonesia stabil dan siap hadapi resesi,"['kerja', 'nyata', 'pasti', 'kondisi', 'ekonomi', 'indonesia', 'stabil', 'hadap', 'resesi']",kerja nyata pasti kondisi ekonomi indonesia stabil hadap resesi
2022-12-28 06:17:24+00:00,1607984038815629312,"Partai Kebangkitan Bangsa (PKB) tawarkan program baru untuk mencegah resesi ekonomi yang dikhawatirkan terjadi pada 2023 mendatang.

https://t.co/XkQKTUTBhi",athoillah_sah,in,"The National Awakening Party (PKB) is offering a new program to prevent an economic recession which is feared to occur in 2023.

https://t.co/XkQKTUTBhi",Negative,"{'neg': 0.208, 'neu': 0.66, 'pos': 0.132, 'compound': -0.4939}",partai kebangkitan bangsa pkb tawarkan program baru untuk mencegah resesi ekonomi yang dikhawatirkan terjadi pada mendatang,"['partai', 'bangkit', 'bangsa', 'pkb', 'tawar', 'program', 'cegah', 'resesi', 'ekonomi', 'khawatir']",partai bangkit bangsa pkb tawar program cegah resesi ekonomi khawatir
2022-12-28 06:11:24+00:00,1607982530590040064,"Berkaca pada pandemi, Indonesia dinilai mampu hadapi ancaman resesi

Menteri BUMN @erickthohir optimis, di 2023 ekonomi Indonesia tetap cerah &amp; tetap akan tumbuh di angka lima persen

#BangkitBersamaET https://t.co/VsiX0URoDU",chaterine_8,in,"Reflecting on the pandemic, Indonesia is considered capable of facing the threat of recession

BUMN Minister @erickthohir is optimistic that in 2023 the Indonesian economy will remain bright & will continue to grow at five percent

#RiseTogetherET https://t.co/VsiX0URoDU",Positive,"{'neg': 0.132, 'neu': 0.702, 'pos': 0.166, 'compound': 0.1531}",berkaca pada pandemi indonesia dinilai mampu hadapi ancaman resesi menteri badan usaha milik negara optimis di ekonomi indonesia tetap cerah amp tetap akan tumbuh di angka lima persen,"['kaca', 'pandemi', 'indonesia', 'nilai', 'hadap', 'ancam', 'resesi', 'menteri', 'badan', 'usaha', 'milik', 'negara', 'optimis', 'ekonomi', 'indonesia', 'cerah', 'tumbuh', 'angka', 'persen']",kaca pandemi indonesia nilai hadap ancam resesi menteri badan usaha milik negara optimis ekonomi indonesia cerah tumbuh angka persen
2022-12-28 06:08:10+00:00,1607981714525282307,"“Saya ingatkan, tahun 2023 dunia akan menghadapi ancaman resesi ekonomi global, termasuk Indonesia yang saat ini sedang mencoba pulih dan bangkit akibat pandemi COVID-19,"" kata ST Burhanuddin. https://t.co/GfGpaxW9xJ",kumparan,in,"""I remind you, in 2023 the world will face the threat of a global economic recession, including Indonesia which is currently trying to recover and recover from the COVID-19 pandemic,"" said ST Burhanuddin. https://t.co/GfGpaxW9xJ",Negative,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.7351}",“saya ingatkan tahun dunia akan menghadapi ancaman resesi ekonomi global termasuk indonesia yang sat ini sedang mencoba pulih dan bangkit akibat pandemi covid kata st burhanudin,"['', 'ingat', 'dunia', 'hadap', 'ancam', 'resesi', 'ekonomi', 'global', 'indonesia', 'sat', 'coba', 'pulih', 'bangkit', 'akibat', 'pandemi', 'covid', 'st', 'burhanudin']", ingat dunia hadap ancam resesi ekonomi global indonesia sat coba pulih bangkit akibat pandemi covid st burhanudin
2022-12-28 04:56:56+00:00,1607963787809947649,"Pertumbuhan ekonomi Indonesia yg kuat pd thn 2022 dpt menjadi bekal untuk menghadapi potensi resesi global pada tahun 2023,bahkan Menteri BUMN @erickthohir optimis ekonomi Indonesia akan terus tumbuh cerah hingga tahun 2045.
#BangkitBersamaET https://t.co/VZy8HXTW6W",abi_sasaLL,in,"Indonesia's strong economic growth in 2022 could be a provision to face a potential global recession in 2023, even the Minister of BUMN @erickthohir is optimistic that the Indonesian economy will continue to grow brightly until 2045.
#RiseTogetherET https://t.co/VZy8HXTW6W",Positive,"{'neg': 0.059, 'neu': 0.716, 'pos': 0.225, 'compound': 0.7845}",pertumbuhan ekonomi indonesia yg kuat pd thn dpt menjadi bekal untuk menghadapi potensi resesi global pada tahun bahkan menteri badan usaha milik negara optimis ekonomi indonesia akan terus tumbuh cerah hinga tahun,"['tumbuh', 'ekonomi', 'indonesia', 'kuat', 'pd', 'dpt', 'bekal', 'hadap', 'potensi', 'resesi', 'global', 'menteri', 'badan', 'usaha', 'milik', 'negara', 'optimis', 'ekonomi', 'indonesia', 'tumbuh', 'cerah', 'hinga']",tumbuh ekonomi indonesia kuat pd dpt bekal hadap potensi resesi global menteri badan usaha milik negara optimis ekonomi indonesia tumbuh cerah hinga
