Datetime,Tweet Id,Tweet,Username,Language,Tweet_clean,Tweet_preprocessed,Clean_Sentence,English,Sentiment,Composes
2022-12-29 02:18:41+00:00,1608286351522418688,"Masmen BUMN Erick Thohir menegaskan kita tidak perlu takut menghadapi resesi global
yang diperlukan adalah gotong royong dan mengurangi kebutuhan konsumtif yang bukan primer

Insya Allah di tahun 2023 ekonomi nasional tetap tumbuh positif 
@erickthohir 
#BangkitBersamaET https://t.co/YDs5zKu79S",DM_N4BYL,in,masmen badan usaha milik negara erick thohir menegaskan kita tidak perlu takut menghadapi resesi global yang diperlukan adalah gotong royong dan mengurangi kebutuhan konsumtif yang bukan primer insya alah di tahun ekonomi nasional tetap tumbuh positif,"['masmen', 'badan', 'usaha', 'milik', 'negara', 'takut', 'hadap', 'resesi', 'global', 'gotong', 'royong', 'kurang', 'butuh', 'konsumtif', 'primer', 'insya', 'alah', 'ekonomi', 'nasional', 'tumbuh', 'positif']",masmen badan usaha milik negara takut hadap resesi global gotong royong kurang butuh konsumtif primer insya alah ekonomi nasional tumbuh positif,"Masmen, a state-owned company, is afraid of global recession. Mutual cooperation does not need primary consumptive, God willing, the national economy will grow positively",Positive,"{'neg': 0.096, 'neu': 0.717, 'pos': 0.188, 'compound': 0.4019}"
2022-12-28 16:16:33+00:00,1608134820827394048,"Ya, masalah 'ekonomi skala mikro' ini memberi diri untuk mengevaluasi diri dari sudut pandang 'uang'.

Terima kasih untuk pelajaran baiknya 2022. Dan masih akan lebih meng-'ikat pinggang' pengeluaran untuk bertahan di resesi 2023 &amp; 'black swan' lain di tahun depan.",runic0dds,in,ya masalah ekonomi skala mikro ini memberi diri untuk mengevaluasi diri dari sudut pandang uang terima kasih untuk pelajaran baiknya dan masih akan lebih mengikat pingang pengeluaran untuk bertahan di resesi amp black swan lain di tahun depan,"['ekonomi', 'skala', 'mikro', 'evaluasi', 'sudut', 'pandang', 'uang', 'terima', 'kasih', 'ajar', 'baik', 'ikat', 'pingang', 'keluar', 'tahan', 'resesi', 'black', 'swan']",ekonomi skala mikro evaluasi sudut pandang uang terima kasih ajar baik ikat pingang keluar tahan resesi black swan,micro scale economics evaluation viewpoint of money thanks good teaching belt out recession resistant black swan,Positive,"{'neg': 0.13, 'neu': 0.602, 'pos': 0.269, 'compound': 0.4588}"
2022-12-28 16:09:59+00:00,1608133166631649280,"Ramalan Resesi Ekonomi 2023 Versi Bank Dunia, ADB, hingga IMF https://t.co/W5dY8CtUxQ",turius_w,in,ramalan resesi ekonomi versi bank dunia adb hinga imf,"['ramal', 'resesi', 'ekonomi', 'versi', 'bank', 'dunia', 'hinga', 'imf']",ramal resesi ekonomi versi bank dunia hinga imf,world bank version of economic recession forecast to imf,Negative,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}"
2022-12-28 13:50:03+00:00,1608097950869393408,Refleksi UMKM di Tahun 2022 dan Outlook Tahun 2023 (Resesi Ekonomi Dunia) https://t.co/zpzzU9qjJz lewat @SUMATERA POST,sumatera_post,in,refleksi usaha mikro kecil menengah di tahun dan outlok tahun resesi ekonomi dunia lewat post,"['refleksi', 'usaha', 'mikro', 'tengah', 'outlok', 'resesi', 'ekonomi', 'dunia', 'post']",refleksi usaha mikro tengah outlok resesi ekonomi dunia post,reflection of micro business in the middle of post world economic recession outlook,Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
2022-12-28 12:07:34+00:00,1608072160903593984,"Tahun 2023 tepat di depan mata. Tahun tersebut konon diproyeksikan menjadi tahun yang penuh keriuhan. Bukan saja karena resesi ekonomi yang sedang menghantui, gelagak politik akbar juga diperkirakan akan terjadi.

Ulasan Muh. Akbar:
https://t.co/JHgFSCsvlU",omongomongcom,in,tahun tepat di depan mata tahun tersebut konon diproyeksikan menjadi tahun yang penuh keriuhan bukan saja karena resesi ekonomi yang sedang menghantui gelagak politik akbar juga diperkirakan akan terjadi ulasan muh akbar,"['mata', 'konon', 'proyeksi', 'penuh', 'riuh', 'resesi', 'ekonomi', 'hantu', 'gagak', 'politik', 'akbar', 'ulas', 'muh', 'akbar']",mata konon proyeksi penuh riuh resesi ekonomi hantu gagak politik akbar ulas muh akbar,"The eyes are said to be full of boisterous projections of economic recession. The ghost of the political crow, Akbar, reviews Muh Akbar",Negative,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.6249}"
2022-12-28 11:21:46+00:00,1608060634914254853,"2023 sudah didepan mata, yuk belanja biar resesi semakin jauh! 

Ekonomi Indonesia diprediksi akan terus tumbuh di tahun depan, jadi enaknya investasi apa? Properti masih menjadi salah satu investasi yang menjanjikan, bahkan permintaan properti di Indonesia mengalami kenaikan. https://t.co/BxX8l5cCWy",Metland_id,in,sudah didepan mata yuk belanja biar resesi semakin jauh ekonomi indonesia diprediksi akan terus tumbuh di tahun depan jadi enaknya investasi apa properti masih menjadi salah satu investasi yang menjanjikan bahkan permintan properti di indonesia mengalami kenaikan,"['depan', 'mata', 'yuk', 'belanja', 'resesi', 'ekonomi', 'indonesia', 'prediksi', 'tumbuh', 'enak', 'investasi', 'properti', 'salah', 'investasi', 'janji', 'permintan', 'properti', 'indonesia', 'alami', 'naik']",depan mata yuk belanja resesi ekonomi indonesia prediksi tumbuh enak investasi properti salah investasi janji permintan properti indonesia alami naik,"Come on, let's go shopping, Indonesia's economic recession predicts good growth, property investment is wrong, investment promises, demand for Indonesian property will naturally rise",Positive,"{'neg': 0.221, 'neu': 0.537, 'pos': 0.242, 'compound': 0.1779}"
2022-12-28 09:26:21+00:00,1608031589140926464,"Refleksi UMKM di Tahun 2022 dan Outlook Tahun 2023, Resesi Ekonomi Dunia https://t.co/3oSYnCBzkX",JakartaNewsID1,in,refleksi usaha mikro kecil menengah di tahun dan outlok tahun resesi ekonomi dunia,"['refleksi', 'usaha', 'mikro', 'tengah', 'outlok', 'resesi', 'ekonomi', 'dunia']",refleksi usaha mikro tengah outlok resesi ekonomi dunia,a reflection of micro-enterprises in the midst of an outlok world economic recession,Negative,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
2022-12-28 08:56:06+00:00,1608023978089803776,"""Saya optimis kita mampu menghadapi ancaman ekonomi global, dan mengajak seluruh masyarakat agar positif dalam memandang ancaman ekonomi global sebagai tantangan untuk terus meningkatkan ekonomi,"" ujar Gus Muhaimin

#gaspoll #GusMuhaiminAsikPoll #resesi #ekonomi #2023 https://t.co/lJoh0iyVzi",LamonganPkb,in,saya optimis kita mampu menghadapi ancaman ekonomi global dan mengajak seluruh masyarakat agar positif dalam memandang ancaman ekonomi global sebagai tantangan untuk terus meningkatkan ekonomi ujar gus muhaimin,"['optimis', 'hadap', 'ancam', 'ekonomi', 'global', 'ajak', 'masyarakat', 'positif', 'pandang', 'ancam', 'ekonomi', 'global', 'tantang', 'tingkat', 'ekonomi', 'gus', 'muhaimin']",optimis hadap ancam ekonomi global ajak masyarakat positif pandang ancam ekonomi global tantang tingkat ekonomi gus muhaimin,"optimistic about global economic threats, invite positive people to view global economic threats, challenge Gus Muhaimin's economic level",Positive,"{'neg': 0.212, 'neu': 0.455, 'pos': 0.333, 'compound': 0.296}"
2022-12-28 08:31:23+00:00,1608017756284399618,"Resesi ekonomi berlaku juga di dunia gaib, banyak setan yg mulai hilang pekerjaan menjelang 2023.",madheong,in,resesi ekonomi berlaku juga di dunia gaib banyak setan yg mulai hilang pekerjan menjelang,"['resesi', 'ekonomi', 'laku', 'dunia', 'gaib', 'setan', 'hilang', 'pekerjan', 'jelang']",resesi ekonomi laku dunia gaib setan hilang pekerjan jelang,economic recession sells the occult world demons lost Japanese jobs,Negative,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.6249}"
2022-12-28 08:26:02+00:00,1608016411506642944,Tips dari Ekonom agar Aman dari Ancaman Resesi Ekonomi 2023 #Ekonomi https://t.co/f3l5kV0qT5,jpnncom,in,tips dari ekonom agar aman dari ancaman resesi ekonomi,"['tips', 'ekonom', 'aman', 'ancam', 'resesi', 'ekonomi']",tips ekonom aman ancam resesi ekonomi,safe economist tips threaten economic recession,Negative,"{'neg': 0.478, 'neu': 0.265, 'pos': 0.257, 'compound': -0.3612}"
2022-12-28 08:21:26+00:00,1608015251127283713,"Menuju Tahun Baru 2023, persaingan ekonomi di dunia menunjukan masing masing negara berupaya untuk menghindari resesi. Ekonomi Indonesia mampu menyaingi dua negara maju yaitu Amerika dan China. UMKM menjadi salah satu faktor utama majunya ekonomi Indonesia. https://t.co/tTnF8OEmb7",JayaKatwang15,in,menuju tahun baru persaingan ekonomi di dunia menunjukan masing masing negara berupaya untuk menghindari resesi ekonomi indonesia mampu menyaingi dua negara maju yaitu amerika dan china usaha mikro kecil menengah menjadi salah satu faktor utama majunya ekonomi indonesia,"['saing', 'ekonomi', 'dunia', 'tunjuk', 'negara', 'upaya', 'hindar', 'resesi', 'ekonomi', 'indonesia', 'saing', 'negara', 'maju', 'amerika', 'china', 'usaha', 'mikro', 'tengah', 'salah', 'faktor', 'utama', 'maju', 'ekonomi', 'indonesia']",saing ekonomi dunia tunjuk negara upaya hindar resesi ekonomi indonesia saing negara maju amerika china usaha mikro tengah salah faktor utama maju ekonomi indonesia,world economic competitiveness appoints countries to avoid Indonesia's economic recession competitiveness developed countries America China middle micro business is one of the main factors for Indonesia's economic progress,Negative,"{'neg': 0.152, 'neu': 0.762, 'pos': 0.085, 'compound': -0.296}"
2022-12-28 08:02:20+00:00,1608010445071462400,"Pak Bahlil ni orangnya pede dan pengen banget memajukan ekonomi ind di thn 2023, jangan termakan isu2 resesi dan semacamnya. Beliau solutif dalam memajukan UMKM.

Langsung aja vote disini gapake lama: https://t.co/nHXwZDGHax…
#BahlilPaten",jeonalkaaa,in,pak bahlil ni orangnya pede dan pengen banget memajukan ekonomi ind di thn jangan termakan isu resesi dan semacamnya beliau solutif dalam memajukan usaha mikro kecil menengah langsung aja vote disini gapake lama,"['bahlil', 'ni', 'orang', 'pede', 'ken', 'banget', 'maju', 'ekonomi', 'ind', 'makan', 'isu', 'resesi', 'macam', 'beliau', 'solutif', 'maju', 'usaha', 'mikro', 'tengah', 'langsung', 'vote', 'gapake']",bahlil ni orang pede ken banget maju ekonomi ind makan isu resesi macam beliau solutif maju usaha mikro tengah langsung vote gapake,"Bahlil is a confident person who really wants to advance the economy of India, so the issue of recession like him is a solution to the progress of micro businesses in the middle of voting directly for no use",Positive,"{'neg': 0.102, 'neu': 0.676, 'pos': 0.221, 'compound': 0.7003}"
2022-12-28 06:30:29+00:00,1607987331587252225,Jokowi Kerja Nyata pastikan kondisi ekonomi RI stabil dan siap hadapi resesi 2023 #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/MFw630XLsk,HinataAgustus,in,jokowi kerja nyata pastikan kondisi ekonomi indonesia stabil dan siap hadapi resesi,"['kerja', 'nyata', 'pasti', 'kondisi', 'ekonomi', 'indonesia', 'stabil', 'hadap', 'resesi']",kerja nyata pasti kondisi ekonomi indonesia stabil hadap resesi,real work for sure Indonesia's economic conditions are stable in the face of a recession,Positive,"{'neg': 0.145, 'neu': 0.622, 'pos': 0.233, 'compound': 0.1779}"
2022-12-28 06:17:24+00:00,1607984038815629312,"Partai Kebangkitan Bangsa (PKB) tawarkan program baru untuk mencegah resesi ekonomi yang dikhawatirkan terjadi pada 2023 mendatang.

https://t.co/XkQKTUTBhi",athoillah_sah,in,partai kebangkitan bangsa pkb tawarkan program baru untuk mencegah resesi ekonomi yang dikhawatirkan terjadi pada mendatang,"['partai', 'bangkit', 'bangsa', 'pkb', 'tawar', 'program', 'cegah', 'resesi', 'ekonomi', 'khawatir']",partai bangkit bangsa pkb tawar program cegah resesi ekonomi khawatir,party rises nation pkb offers program to prevent economic recession worries,Negative,"{'neg': 0.341, 'neu': 0.427, 'pos': 0.232, 'compound': -0.4215}"
2022-12-28 06:11:24+00:00,1607982530590040064,"Berkaca pada pandemi, Indonesia dinilai mampu hadapi ancaman resesi

Menteri BUMN @erickthohir optimis, di 2023 ekonomi Indonesia tetap cerah &amp; tetap akan tumbuh di angka lima persen

#BangkitBersamaET https://t.co/VsiX0URoDU",chaterine_8,in,berkaca pada pandemi indonesia dinilai mampu hadapi ancaman resesi menteri badan usaha milik negara optimis di ekonomi indonesia tetap cerah amp tetap akan tumbuh di angka lima persen,"['kaca', 'pandemi', 'indonesia', 'nilai', 'hadap', 'ancam', 'resesi', 'menteri', 'badan', 'usaha', 'milik', 'negara', 'optimis', 'ekonomi', 'indonesia', 'cerah', 'tumbuh', 'angka', 'persen']",kaca pandemi indonesia nilai hadap ancam resesi menteri badan usaha milik negara optimis ekonomi indonesia cerah tumbuh angka persen,Indonesia's pandemic glass assesses facing the threat of recession Minister of state-owned enterprises is optimistic that Indonesia's economy will grow brightly by the number of percent,Negative,"{'neg': 0.186, 'neu': 0.631, 'pos': 0.183, 'compound': -0.2732}"
2022-12-28 06:08:10+00:00,1607981714525282307,"“Saya ingatkan, tahun 2023 dunia akan menghadapi ancaman resesi ekonomi global, termasuk Indonesia yang saat ini sedang mencoba pulih dan bangkit akibat pandemi COVID-19,"" kata ST Burhanuddin. https://t.co/GfGpaxW9xJ",kumparan,in,“saya ingatkan tahun dunia akan menghadapi ancaman resesi ekonomi global termasuk indonesia yang sat ini sedang mencoba pulih dan bangkit akibat pandemi covid kata st burhanudin,"['', 'ingat', 'dunia', 'hadap', 'ancam', 'resesi', 'ekonomi', 'global', 'indonesia', 'sat', 'coba', 'pulih', 'bangkit', 'akibat', 'pandemi', 'covid', 'st', 'burhanudin']", ingat dunia hadap ancam resesi ekonomi global indonesia sat coba pulih bangkit akibat pandemi covid st burhanudin,"Remember that the world is facing the threat of a global economic recession, Indonesia is trying to recover from the COVID-19 pandemic, St. Burhanudin",Negative,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.7351}"
2022-12-28 04:56:56+00:00,1607963787809947649,"Pertumbuhan ekonomi Indonesia yg kuat pd thn 2022 dpt menjadi bekal untuk menghadapi potensi resesi global pada tahun 2023,bahkan Menteri BUMN @erickthohir optimis ekonomi Indonesia akan terus tumbuh cerah hingga tahun 2045.
#BangkitBersamaET https://t.co/VZy8HXTW6W",abi_sasaLL,in,pertumbuhan ekonomi indonesia yg kuat pd thn dpt menjadi bekal untuk menghadapi potensi resesi global pada tahun bahkan menteri badan usaha milik negara optimis ekonomi indonesia akan terus tumbuh cerah hinga tahun,"['tumbuh', 'ekonomi', 'indonesia', 'kuat', 'pd', 'dpt', 'bekal', 'hadap', 'potensi', 'resesi', 'global', 'menteri', 'badan', 'usaha', 'milik', 'negara', 'optimis', 'ekonomi', 'indonesia', 'tumbuh', 'cerah', 'hinga']",tumbuh ekonomi indonesia kuat pd dpt bekal hadap potensi resesi global menteri badan usaha milik negara optimis ekonomi indonesia tumbuh cerah hinga,Indonesia's economic growth is strong and can be equipped to face a potential global recession. The Minister of State-Owned Enterprises is optimistic that Indonesia's economy will grow brightly,Positive,"{'neg': 0.077, 'neu': 0.63, 'pos': 0.293, 'compound': 0.7845}"
2022-12-28 04:55:50+00:00,1607963511682142208,Ancaman resesi global semakin tinggi. Manfaatkan peluang Two Ways Opportunity ditengah ketidakpastian ekonomi di 2023. Bagaimana caranya? Tonton video di atas. https://t.co/NoyaNkR36Q,GKInvest,in,ancaman resesi global semakin tingi manfatkan peluang two ways oportunity ditengah ketidakpastian ekonomi di bagaimana caranya tonton video di atas,"['ancam', 'resesi', 'global', 'tingi', 'manfatkan', 'peluang', 'two', 'ways', 'oportunity', 'tengah', 'ketidakpastian', 'ekonomi', 'tonton', 'video']",ancam resesi global tingi manfatkan peluang two ways oportunity tengah ketidakpastian ekonomi tonton video,the threat of global recession is high take advantage of the two ways opportunity in the midst of economic uncertainty watch the video,Negative,"{'neg': 0.274, 'neu': 0.573, 'pos': 0.153, 'compound': -0.5859}"
2022-12-28 04:12:17+00:00,1607952551001092098,"Udh mau 2023 msh aja ngebela artis kyk bela negara...😂
Gak usah dibela mereka dpt cuan,
Km dpt apa??

Pikirin aja diri sendiri, thn dpn resesi ekonomi msh bs makan gak?

Gak usah mampir2 di lapak org lain jika tak sepaham anjirr 😏",mickeykoew,in,udh mau msh aja ngebela artis kyk bela negara😂 gak usah dibela mereka dpt cuan km dpt apa pikirin aja diri sendiri thn dpn resesi ekonomi msh bs makan gak gak usah mampir di lapak org lain jika tak sepaham anjir 😏,"['udh', 'msh', 'ngebela', 'artis', 'kyk', 'bela', 'negara', 'bela', 'dpt', 'cuan', 'km', 'dpt', 'pikirin', 'dpn', 'resesi', 'ekonomi', 'msh', 'bs', 'makan', 'mampir', 'lapak', 'org', 'paham', '']",udh msh ngebela artis kyk bela negara bela dpt cuan km dpt pikirin dpn resesi ekonomi msh bs makan mampir lapak org paham ,already defending artists like defending the country defending can get money you can think about the economic recession can still eat stop by the stalls of people who understand,Negative,"{'neg': 0.149, 'neu': 0.776, 'pos': 0.075, 'compound': -0.3612}"
2022-12-28 00:50:33+00:00,1607901786266030082,"Gus Muhaimin optimistis masyarakat Indonesia mampu menghadapi ancaman ekonomi dan resesi global. Sebab pertumbuhan ekonomi Indonesia diprediksi berkisar 4,5 hingga 5,3 persen di 2023.

#gaspoll #GusMuhaiminAsikPoll https://t.co/V4VvM9dbpO",gaspoll2024,in,gus muhaimin optimistis masyarakat indonesia mampu menghadapi ancaman ekonomi dan resesi global sebab pertumbuhan ekonomi indonesia diprediksi berkisar hinga persen di,"['gus', 'muhaimin', 'optimistis', 'masyarakat', 'indonesia', 'hadap', 'ancam', 'ekonomi', 'resesi', 'global', 'tumbuh', 'ekonomi', 'indonesia', 'prediksi', 'kisar', 'hinga', 'persen']",gus muhaimin optimistis masyarakat indonesia hadap ancam ekonomi resesi global tumbuh ekonomi indonesia prediksi kisar hinga persen,Gus Muhaimin is optimistic that the Indonesian people will face the economic threat of global recession. Indonesia's economic growth is predicted to be around 100 percent,Negative,"{'neg': 0.187, 'neu': 0.665, 'pos': 0.148, 'compound': -0.3182}"
2022-12-28 00:01:07+00:00,1607889343917731845,#GanjarPranowo Beri Tips Agar Ekonomi RI Tak Kena Ancaman Resesi 2023. 👍🏻👍🏻❤️🇮🇩✊💪 https://t.co/1iktLVYmwC,RizkiR4madani,in,beri tips agar ekonomi indonesia tak kena ancaman resesi 👍🏻👍🏻❤️🇮🇩✊💪,"['tips', 'ekonomi', 'indonesia', 'kena', 'ancam', 'resesi', '']",tips ekonomi indonesia kena ancam resesi ,Indonesia's economy tips are threatened with recession,Negative,"{'neg': 0.537, 'neu': 0.463, 'pos': 0.0, 'compound': -0.7003}"
2022-12-27 23:05:45+00:00,1607875410590863361,"Jelang Resesi Ekonomi 2023, Emak-Emak Harus Gimana? https://t.co/r44AoqD9e5 https://t.co/Ak5iD3ASwf",penulisprocom,in,jelang resesi ekonomi emakemak harus gimana,"['jelang', 'resesi', 'ekonomi', 'emakemak', 'gimana']",jelang resesi ekonomi emakemak gimana,how about emakeek's economic recession?,Negative,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.4215}"
